Country Name,Country Code,Indicator Name,Indicator Code,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Brazil,BRA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,391486000000.00,364720000000.00,513959000000.00,604396000000.00,545636000000.00,524849000000.00,502802000000.00,348909000000.00,329450000000.00,375049000000.00,341822000000.00,329726000000.00,
Barbados,BRB,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,10667160598.00,7019524268.00,9411074441.00,13648143732.00,13839628681.00,12670236573.00,11601578532.00,7934395229.00,6531362123.00,7242966181.00,8580487434.00,8420453042.00,
Bhutan,BTN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,543581553.50,530776191.90,678249559.30,745968594.70,758982618.80,761616501.00,794352837.60,851270495.50,918666632.90,1025305306.00,937138823.90,,
Botswana,BWA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,3999384596.00,2890820254.00,4073994627.00,5380337019.00,4285671575.00,4691473193.00,5375127327.00,4323358673.00,5021639508.00,5192989669.00,5498528294.00,5190853392.00,
Central African Republic,CAF,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,,505995197.20,525147520.90,649438534.10,690864063.40,409206648.50,369157073.70,375205700.40,394901769.40,429747904.40,456539018.60,469161630.70,
Canada,CAN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,460402000000.00,348899000000.00,431007000000.00,492259000000.00,487065000000.00,491602000000.00,489442000000.00,379940000000.00,356009000000.00,,,,
Central Europe and the Baltics,CEB,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,463476000000.00,383892000000.00,389715000000.00,437134000000.00,397099000000.00,406431000000.00,427973000000.00,377605000000.00,379201000000.00,410748000000.00,456368000000.00,462237000000.00,
Switzerland,CHE,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,146922000000.00,138071000000.00,149452000000.00,181617000000.00,171420000000.00,175792000000.00,178462000000.00,170673000000.00,167838000000.00,171306000000.00,176366000000.00,180018000000.00,
Channel Islands,CHI,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,,,,,,,,,,,,,
Chile,CHL,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,61506952194.00,59371246262.00,78007185465.00,87534776010.00,86919246981.00,86838537025.00,80859627354.00,72629461593.00,72340999714.00,81568788960.00,88432704179.00,82804126497.00,
China,CHN,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2158000000000.00,2344600000000.00,2830400000000.00,3513660000000.00,3875590000000.00,4227890000000.00,4513510000000.00,4517690000000.00,4446200000000.00,4905910000000.00,5514440000000.00,5589790000000.00,
Cote d'Ivoire,CIV,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,5908708539.00,6080678325.00,5581626547.00,6150747185.00,6437290070.00,8115691934.00,9693163018.00,8949000840.00,9158686654.00,10556897044.00,12618677046.00,13628986493.00,
Cameroon,CMR,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,7843040268.00,7035051631.00,7112286863.00,7987705428.00,8191762593.00,8940497218.00,9496072261.00,7788406420.00,7984561739.00,8853239789.00,9975938277.00,9708684425.00,
"Congo, Dem. Rep.",COD,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,6574428745.00,6156931205.00,8343593769.00,10579500690.00,11797153836.00,13492272704.00,15433650873.00,15813527222.00,15285196735.00,16040980663.00,20519878811.00,19275052618.00,
"Congo, Rep.",COG,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,9180496524.00,6822631237.00,9060033634.00,11068198399.00,10226086721.00,10146936746.00,9854665440.00,4678264994.00,4871633005.00,4864063396.00,6148949589.00,6303489630.00,
Colombia,COL,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,77817309524.00,72617431410.00,89898730477.00,111544000000.00,123908000000.00,125134000000.00,118091000000.00,83904812858.00,78311876733.00,83631182296.00,89835451282.00,85055708815.00,
Comoros,COM,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,110673057.10,108866580.70,106918511.90,119673548.10,114003728.70,130021027.20,133477173.70,100548297.60,99810059.17,98449434.04,104425317.50,,
Cabo Verde,CPV,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,335646931.10,329716702.90,302050877.50,331468465.60,296188844.90,324117857.30,348314356.10,289362700.10,284878311.20,321959033.60,379219542.20,388556001.70,
Costa Rica,CRI,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,7252190304.00,7226477870.00,8661105488.00,9433081477.00,10193758009.00,10327536115.00,10202771300.00,10638487823.00,10939955883.00,11049278111.00,11639764926.00,11408742864.00,
Caribbean small states,CSS,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,25442009810.00,16865917452.00,19263505474.00,22368441832.00,21326588795.00,21301161243.00,21350763643.00,17678698447.00,16512777395.00,17525775450.00,19161472786.00,,
Cuba,CUB,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,13612400000.00,14033000000.00,14727000000.00,15356000000.00,17091000000.00,17860000000.00,17867000000.00,19477000000.00,20963000000.00,23589000000.00,25123000000.00,,
Curacao,CUW,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,,,,475516312.80,483726089.40,516752681.60,531882849.20,582104748.60,568345586.60,568441117.30,524497095.00,,
Cayman Islands,CYM,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,416570022.80,338364334.60,293648986.00,285221048.80,294285371.40,305066242.60,314673947.00,329867874.70,357486739.50,372065042.60,,,
Cyprus,CYP,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,4983250330.00,4139447069.00,3730111362.00,3517807628.00,2940704099.00,2571797051.00,2286652053.00,2010660158.00,2277778393.00,2562860371.00,3040563297.00,3196495018.00,
Czech Republic,CZE,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,80532343000.00,68548549546.00,69005065909.00,76153500572.00,68774154003.00,68789569379.00,71169167771.00,63506966817.00,65482751919.00,71719417074.00,78931089627.00,78860643853.00,
Germany,DEU,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,1001460000000.00,840471000000.00,911883000000.00,1013570000000.00,962400000000.00,999726000000.00,1049090000000.00,909518000000.00,953252000000.00,1005980000000.00,1084610000000.00,1031360000000.00,
Djibouti,DJI,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,,,,,,233855312.50,257882026.20,276264622.40,295369906.00,339005160.40,499251264.30,567255747.20,
Dominica,DMA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,58278407.41,55562888.89,57814814.81,64322222.22,61985185.19,61388888.89,65003703.70,67774074.07,69100000.00,57748148.15,87074074.07,96985185.19,
Denmark,DNK,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,79838161864.00,64088275849.00,63448925557.00,69676798717.00,66731571075.00,68929238730.00,69839775500.00,60496642597.00,64716731650.00,67419950256.00,75243744088.00,72812434679.00,
Dominican Republic,DOM,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,14240515022.00,13410304682.00,15039588822.00,16477862758.00,17245849742.00,18333864461.00,19998828029.00,20279390618.00,20877913871.00,22454450983.00,24649603609.00,23950094760.00,
Algeria,DZA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,100239000000.00,65717424161.00,81402414433.00,99263894354.00,100041000000.00,92822836293.00,90467739734.00,59298013534.00,55532966446.00,62610725131.00,68808118442.00,63594668508.00,
East Asia & Pacific (excluding high income),EAP,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2745680000000.00,2917120000000.00,3535580000000.00,4331810000000.00,4738170000000.00,5100520000000.00,5388120000000.00,5344290000000.00,5301990000000.00,5832900000000.00,6513010000000.00,6631500000000.00,
Early-demographic dividend,EAR,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,2673860000000.00,2372250000000.00,2927920000000.00,3413860000000.00,3523390000000.00,3479190000000.00,3508490000000.00,3153600000000.00,3164230000000.00,3460930000000.00,3616380000000.00,3633820000000.00,
East Asia & Pacific,EAS,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,5058750000000.00,5130370000000.00,6109070000000.00,7087820000000.00,7548890000000.00,7678230000000.00,7959930000000.00,7780040000000.00,7860900000000.00,8505680000000.00,9286260000000.00,9368020000000.00,
Europe & Central Asia (excluding high income),ECA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,942919000000.00,697569000000.00,861083000000.00,1083830000000.00,1145930000000.00,1191570000000.00,1105400000000.00,849557000000.00,799859000000.00,938230000000.00,1004380000000.00,993417000000.00,
Europe & Central Asia,ECS,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,5780340000000.00,4755100000000.00,4956030000000.00,5560020000000.00,5334050000000.00,5503090000000.00,5510610000000.00,4748700000000.00,4703090000000.00,5041720000000.00,5444360000000.00,5304010000000.00,
